featureidx	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	urine_neg_ab	urine_neg_aw	maxint	mean1	sd1	mean2	sd2	05102016-089	05102016-092	05102016-093	05102016-100	05102016-108	05102016-109	05102016-121	05102016-126	05102016-127	05102016-131	05102016-132	05102016-139	05102016-141	05102016-143	05102016-087	05102016-088	05102016-096	05102016-101	05102016-102	05102016-104	05102016-110	05102016-111	05102016-113	05102016-118	05102016-129	05102016-130	05102016-137	05102016-147
132	M147T1_1	1.05205980526167	-0.0732167182253074	-0.342390384304429	0.734810956401272	0.922247588047862	DOWN	147.028626644916	147.027982999754	147.029118148032	0.861974996333333	0.847850013333333	0.89683336	26	13	13	950.09716796875	1974.32805269592	746.556867874889	1876.63100787778	763.218854898469	3392.93527635427	911.398241581929	2320.54359704993	2113.32619962234	2048.42497390902	1305.11842142095	2548.69775232684	1723.60348445865	834.571124851705	1435.63337417007	2498.75769106451	2058.61555719775	1475.67055750697	2973.29648622794	1001.05887819852	1538.53996699782	3250.79599638171	2051.29258446015	1884.79993856232	1906.36979963752	1794.39200004977	2289.12286206241	2485.41449922598	630.389284311436	1517.47632815453	889.787987617551	3128.64112141377	1904.75286321547
133	M278T2	1.1187037035615	-0.161827979114976	-0.328780746344665	0.745068878014867	0.923235889655822	DOWN	278.069203792127	278.067429307247	278.071960545734	2.01954162333333	2.00816658333333	2.0335834	16	8	8	1512.49609375	750.131085394706	704.146401136917	670.535981070406	569.820692796463	1413.97926407333	102.189126574954	341.913180126513	271.973701525199	1071.95704082377	131.551648997191	2683.59980738574	373.540277831589	84.6313485651617	689.788226031396	1247.70384290476	699.714720627964	940.355052125601	448.937957932704	602.532181126501	421.860368812697	338.131265032118	509.378296433309	838.910411847545	1113.99987373635	772.719917172818	231.772116840206	483.035442570157	83.2867963608323	827.94857011393	99.6061827517426	2361.19534000048	703.126972186993
134	M303T2	1.09179524161319	0.126702314492248	0.323409156967418	0.749689210105105	0.923672876480984	UP	303.070192911171	303.069427683763	303.071268624132	2.07684995	2.06219995666667	2.09348326333333	27	13	14	4546.9765625	1923.07267193244	991.792934142464	2099.6015924922	1785.35441366113	2004.81270071759	1671.31043483167	1226.06926658326	3531.79155727136	3147.15442456348	642.523488374753	2107.50966706178	3356.18569346641	619.35164024937	649.563468728181	1541.33285209578	2287.80596654754	2691.24957029415	1446.35667626884	1775.53858760004	1561.66271792026	3679.29996693351	1845.0354768308	1300.663116391	1289.84911834999	1274.11587308568	3032.86425524169	1552.44013727398	1131.69030175056	1379.09732502534	1183.24454187497	7677.58975550895	711.331121104035
135	M324T1	1.08967666876967	0.123900118890767	0.320211208118689	0.751498286620794	0.923842624937143	UP	324.071030100818	324.070069923839	324.07206433006	0.988150022333333	0.980433353	1.0077333	13	7	6	853.28369140625	677.626157027605	441.506954843855	738.393413461038	556.112953971578	693.236417066629	424.07396031272	98.1396750148574	1188.35737880227	462.895128134403	326.889363186083	142.353594477996	1160.78898583884	696.170708917912	532.744558793	858.750840557378	708.175801438137	473.871447548512	1720.31833829774	312.134011142746	728.852573358825	387.42186663036	202.046007428334	529.379930569637	400.61133716282	1256.25362701581	1720.58069529314	1793.75759259905	415.499821731634	1393.6655747552	429.494340559846	530.416445526071	237.393964681067
136	M527T3	1.06464157383746	-0.0903678091536611	-0.317875810487723	0.753539020232094	0.924033206163117	DOWN	527.213898565173	527.210576429359	527.216025318053	3.11425012	3.10813329	3.12281665	27	14	13	5455.71484375	6752.05925402873	4049.58446544657	6342.09617579667	2624.36221514286	11374.0781800132	5688.12174953558	1604.3519613268	10431.6141451683	4136.07117497718	1674.60469285909	2263.57560891811	8896.83546207365	2019.84591561723	8512.75353582821	9989.2176486622	13677.840796264	9258.34749163449	5001.57119352404	6274.67132601345	7890.37430289662	2802.9065317679	4141.44749643946	2989.25898131966	5817.57098845454	5309.38622371265	11403.148847405	8822.03394385341	4782.44448355542	10895.6712323779	5481.24614858672	5258.76347894927	6920.42247582133
137	M133T1	1.12775100605308	-0.173448573068702	-0.312872198504606	0.756984660460553	0.924352833874174	DOWN	133.049550109292	133.04888894554	133.049999360115	0.819558313833333	0.658666672333333	0.836200000666667	12	5	7	1617.2275390625	1315.98306128759	1119.38095086135	1166.90923282196	1387.55215998311	4805.56928395625	760.874161592401	647.353701972588	985.529506004696	536.545141576408	221.754678316962	1043.83715756266	1844.33540283999	561.175347874578	868.074649112094	1259.01193195588	1622.02372297862	1533.46813176173	1734.21004052145	840.097274279281	5902.96980898259	721.453723020386	1019.46127746819	658.192596576043	903.225748200837	589.251656036083	979.121016622947	1527.00234931555	682.243563399782	559.957242075459	776.287165689677	488.05660466439	689.409233176176
138	M233T2_1	1.08673100237908	-0.119994875452161	-0.310477852644789	0.758697694294752	0.924510741026283	DOWN	232.975205176654	232.97446733969	232.975669461056	1.82040001333333	1.81211666	1.8381833	15	9	6	1050.08984375	805.687192554527	574.796205351391	741.38603830268	519.708866837459	2296.7811716862	274.814965290813	489.059904769028	1479.70338023127	724.540134132836	220.358360654467	481.248333339332	785.019095961563	166.684454774684	1126.56347183871	998.812480711969	1078.79093093694	743.201515987934	414.042495447631	1197.92741135254	1349.25721436722	435.362764383136	1146.58175044906	273.356514024432	1043.02568355494	515.329810850362	1927.671311619	163.704909846769	470.435269502491	171.33387623668	403.399284978352	783.498369021929	498.520366050609
139	M273T3	1.08407460120058	-0.116464039974846	-0.31031693438197	0.759153961779874	0.924552688565246	DOWN	273.006043400648	273.004926888793	273.00813134191	3.034266625	3.02048327	3.05204996333333	24	13	11	5744.89453125	5045.94967686288	3923.44247815826	4654.61479429057	2621.2904650764	14105.1545522828	2069.40863351445	2101.33861965388	5873.76759071611	2422.85117189068	825.085511321889	3648.80356361944	9417.50826373143	1833.04321869954	6386.64394674498	11042.4251012146	3583.23079111536	3509.02840232328	3825.00610925191	3892.5582054009	8354.38007532285	1821.98192262462	4903.65656028925	3182.64540702156	5439.01202412873	5183.9988812493	10726.5144274644	7237.97579768197	3898.1128414672	2012.85486065814	3990.30420613052	2934.26270088345	1586.34920974512
140	M205T2_1	1.11222381586689	-0.15344713477925	-0.310734920608849	0.759772016467224	0.924609435930227	DOWN	204.979515014318	204.978649180856	204.980607193854	1.836158385	1.81520003333333	1.85308337	26	13	13	6766.2109375	4110.34100161681	4638.51430283644	3695.60599492569	1850.34443439191	18993.2088404262	3539.12678682564	3884.81324437653	3183.75200805783	2945.46459830469	708.931920383823	3640.52278292224	5159.13297071606	1792.29283071417	1248.58549760628	2220.66324485399	1830.33540268522	7390.75033976303	1007.1935549996	4617.32667115155	6474.98509040335	4929.47229909676	3195.89907447841	1704.1291119407	2611.82658214022	3163.14675697816	7076.25765554275	1521.00936611222	2865.34654581971	3378.09413927771	3045.14679625394	5959.06984149013	1196.77399827403
141	M189T2	1.07997084606246	-0.110992367195395	-0.299897852109526	0.766639976008007	0.925234327976275	DOWN	188.985222861441	188.983524961072	188.985939240639	2.04085827166667	2.02258326333333	2.06268343666667	26	13	13	13492.453125	13857.2799317518	9103.36473597508	12831.161120946	9001.5482603412	21061.3960878355	8680.9643228826	4963.6579701555	20130.1319256587	5456.63844297424	15327.9613707031	5569.81902500505	19632.8093541585	3943.64718349425	8738.97398056718	15862.0523321221	36128.305989628	20601.2989326315	7904.26212670944	18277.4232602364	19417.5156405049	12075.1030195949	8697.92714037022	6432.82666252368	14583.6704212422	7568.24206919555	40416.1166888401	9925.12612346599	4858.95717394838	7899.8481968912	7732.68592647935	10696.7251854094	11054.0881845421
142	M274T2	1.15124203676924	-0.203191177117251	-0.298160106053807	0.767998700588445	0.925356728246137	DOWN	274.00135410353	273.999646134885	274.002982551986	1.64339994666667	1.62166667	1.66074995333333	21	12	9	4638.09765625	2765.52624151607	2985.07458653473	2402.210962759	3446.23619443377	11384.040988699	378.565848054118	665.559542513175	5012.56381093272	547.795142530672	356.328846328678	2430.67005339054	1760.20697976671	1276.27261569949	1038.94124145237	4387.35804144501	2384.65032179103	5184.50872955997	1909.90521906143	7759.92272482818	4224.37251583047	874.189072138197	1935.88069561858	1320.78920467697	2716.62428172993	533.622674730483	11928.161906851	367.931124916999	431.797042362518	348.127548562847	419.179231305524	431.924173412922	338.431281661427
143	M413T4	1.09450752179959	-0.130281869206545	-0.295224124635725	0.770172369872586	0.925551711309624	DOWN	413.199619091065	413.197716590352	413.202744363839	3.97453323666667	3.96695007	4.00446674333333	17	9	8	3071.51953125	1362.09520346487	1078.06062119284	1244.48226835876	1029.43505899694	3135.52814544676	560.474886975484	1217.68426844535	1473.35664283356	1342.12783364786	383.7311020544	617.117538429578	3701.98667501441	266.61835469172	2821.74099421843	988.072852778577	979.655340172426	913.625130714509	667.613083085098	557.468939351833	2196.93539848245	674.55972465753	4090.92042422	493.334508352381	1550.59804716943	713.903136700126	1377.97612833804	1294.08492617765	369.744669241292	623.31271029599	352.29391240413	2219.44531218644	908.173919445286
144	M533T0	1.03323738988759	0.047171756494784	0.285340439807794	0.777650950115614	0.926214844717148	UP	532.873790721722	532.871669399899	532.875226128193	0.404583329666667	0.39851668	0.408700009333333	23	12	11	356.187255859375	616.877650858381	195.274274500313	637.3810538529	184.807482207758	521.344452254152	197.070410958107	519.179867834514	466.054746696749	912.761292209982	489.930501375692	837.673374758575	732.811910676617	456.086694514867	785.714449364875	618.642844638319	549.928788237635	731.864422824308	817.223355672936	821.009088080598	839.091992033271	618.394385680606	687.911903029724	771.587206448306	586.179896260013	840.823608827237	438.422576617154	610.598948085041	364.856727123373	753.877903910751	232.270422323716	745.900054356462	612.410041164344
145	M465T4	1.06558363728493	-0.0916438341911736	-0.28224561632167	0.780005987870708	0.926421229385337	DOWN	465.248689145269	465.24669339207	465.251806027258	4.202491595	4.17303341333333	4.22413343666667	24	12	12	7919.09765625	6908.37949759586	4152.2501572121	6483.18841982048	3811.90572118063	16288.7002140776	2743.78834926674	9333.74151137486	6571.37495520326	7065.03878555882	3728.11647821262	2582.76803226668	9413.75551422408	1264.86937194232	8310.31057935946	11231.7334874988	5393.07786250849	9737.88488831003	3052.1529365382	7142.08233358758	7259.52569828839	9454.36935776962	15972.7652091188	2071.66848804115	6380.55297673077	3484.92177671554	7792.09657793386	9191.46951977854	2044.35795473356	5145.54201792519	2142.39891374086	8696.91383407435	3985.97321904848
146	M259T3_1	1.09246169892808	-0.12758270056327	-0.273598751489551	0.787013620543155	0.927028573360714	DOWN	258.990189488724	258.989206081401	258.991281746239	2.8905999	2.87486673	2.90976656666667	27	13	14	4801.03515625	2577.91334798639	2551.38575705096	2359.72881293306	1547.14698121806	6793.97758864844	835.888182987504	1779.99516152233	2242.50527002966	1219.64163979043	1031.46689060094	1004.51430225709	1641.97279468963	729.304188522044	1167.20946957322	9638.88540961364	2914.32399489	2766.20553101529	2324.89644766929	3162.81151060215	2003.01016264703	807.520914203861	3674.43562794486	1319.52985627719	2809.191365351	2173.56453310758	6369.12048577226	640.621043817247	3153.48271053266	605.280729438393	3042.82314207956	2203.15399349109	1071.65730579798
147	M517T0	1.03585821473609	-0.0508265446308646	-0.269925425358677	0.789349632076191	0.927228810820114	DOWN	516.896003016001	516.894253129787	516.896371771157	0.404533327333333	0.397150014	0.408700009333333	13	7	6	410.599365234375	550.633300695759	184.705339032845	531.572075079835	188.938795461065	963.684196050542	482.378660854182	550.311239066074	697.808848514708	572.022229957005	389.923979854695	478.516429626629	777.105382351147	374.935475062803	672.866669565467	444.387032164565	259.373395683282	421.980597398958	623.57207359057	780.291460595807	723.814333763265	633.285390691624	649.279384017332	453.624182649112	474.744833631711	470.577803651026	806.26868191017	470.506499083604	276.14141635688	582.056193215585	192.998857312355	633.532086411811	294.887927827407
148	M243T4	1.26962558018536	-0.34440310073594	-0.268086543324841	0.790757285181985	0.927348941820546	DOWN	243.031959675562	243.030959633607	243.03247915582	3.72034160833333	3.70878323	3.75811660666667	12	5	7	27392.375	5318.26883633136	11506.5425229979	4188.8482079535	10773.9655696092	43434.5897505154	130.112971907341	595.732536960786	12356.9831126337	4240.60240354292	168.607500035627	353.975119401832	810.401683771375	982.11068028507	205.399002069491	173.222848591874	3288.24723752403	930.178793132686	6785.60006826686	4543.91778022282	1395.20252850317	2553.06483617892	2049.1113380928	201.002193415681	1032.27102977685	1339.14269329293	41352.3624187109	584.985556917825	238.989326336134	254.734546376421	207.590900590597	2815.60354358535	75.8962193487043
149	M425T3	1.0767759536333	-0.106718097414738	-0.249342592641419	0.80548342171472	0.928582315195444	DOWN	425.010906799749	425.009462263903	425.011837099391	2.66441678333333	2.65065001333333	2.6998	21	9	12	763.56201171875	1020.83420552325	936.131470788709	948.046993507528	562.735381356815	3215.57874996845	383.402199278131	300.072279862758	1336.42215330332	1238.21310065007	280.253813473202	356.784593056609	370.929468156559	134.470890848044	1381.06853510772	936.42666490825	2678.89583647173	1260.09925817109	419.061334069551	905.449268976891	417.053508907806	631.410659200973	613.34561608413	794.300423721987	845.666036125601	897.659619892464	2004.07161388741	1001.50983118555	512.425800283753	1397.33179814909	516.418487782013	2244.16613543458	491.849109473143
150	M134T3	1.04192244071016	-0.0592478893560082	-0.248511373058187	0.805877040694454	0.928614708001712	DOWN	134.05972727013	134.059359860592	134.060391696124	3.02427505666667	3.01254989	3.05271670666667	26	13	13	3942.17578125	4317.91842872066	2116.55412648241	4144.18411583266	1537.06568290091	8361.72197712241	4052.74355072903	2397.20662267989	3730.9422255125	2864.2845447445	3634.11895686487	2613.63855310859	4288.49907459373	3412.65580800911	3742.53401819885	5007.3153288201	9413.69012841874	4740.49177084147	2191.01544244539	4487.34845555663	6632.48662968166	6167.75754634884	2685.2151774676	3337.36526151594	4810.57049451905	2203.13264484456	6999.28124612056	3648.74802753608	2643.68394371607	4193.1731685639	2593.94239186252	3944.95973735638	3670.91289656738
151	M359T1	1.02443126515549	-0.0348231890871235	-0.236257228196909	0.815538571807885	0.929400691054318	DOWN	359.046416800451	359.045718459899	359.047632330131	0.644675015	0.640733335666667	0.688516694333333	16	8	8	300.77001953125	478.533290481753	90.6395609442126	467.12093505768	156.369454149759	319.344090168244	478.790505090725	414.944261139926	573.170134304687	477.138159389353	434.53727304777	645.930347925531	433.492653893502	382.308067585815	478.94183733981	577.261395521486	452.074021011016	432.120213347957	599.413106978715	411.019934663337	498.969648019948	558.607781802759	670.664497596147	486.887465945083	596.982792170483	627.42312501003	500.453178507342	452.506290561618	147.490238081053	549.788924642348	136.917701132952	474.209678571626	427.771834102788
152	M165T0	1.02297986818611	-0.0327777537305025	-0.2254303871442	0.823692506630437	0.930050684814397	DOWN	165.039085299308	165.038579534871	165.039822046917	0.497483333166667	0.477999987	0.505483357	26	13	13	976.23974609375	1192.0993740719	242.687610245627	1165.32046342775	372.368281386158	1686.10111432355	1260.7813665695	1439.78959884647	748.044483915735	1149.55280519765	1023.06160618337	986.672327064156	1215.40342703199	899.473557285118	1266.95822959492	1020.05233987537	1335.37646133588	1272.63762418514	1385.48629559772	1666.06105684971	1329.81975112999	1717.74581700698	807.004679335584	867.71932724198	1175.07197917337	622.949764576845	770.664710069138	867.268288080842	1278.7019970429	1823.72689428445	1220.75592727092	1061.61652318351	1105.37977274233
153	M289T0	1.02036673155294	0.0290877666108219	0.22401521416698	0.824500600563538	0.930114451042584	UP	288.935043184858	288.933924449308	288.935970999501	0.408016680333333	0.399599986	0.411683339666667	27	14	13	933.95556640625	1838.39463050096	452.865804147656	1875.83672042874	431.297328002846	1512.53186032039	927.447078308847	1551.01383497489	1448.47151312275	2466.23245538696	1483.96206959022	2461.96236107441	2020.81764530428	1487.26817989527	2102.62737152531	1913.51261933993	1872.15136954191	2352.97008053527	2136.55638809296	2173.99623808266	2153.58193971052	1872.54024581731	1970.91705663327	2252.73583927179	1885.29590304392	2372.88211296241	1550.36710266949	1703.06160966069	1100.79070112933	2156.75559774067	902.500532484845	2032.12053690958	2134.16866988593
154	M228T2_1	1.0675435018677	-0.0942948601502752	-0.224003178080814	0.824582898172238	0.930120938577303	DOWN	227.995291081497	227.994374943099	227.996605826585	1.92275836833333	1.91213336333333	1.93805005666667	14	6	8	2883.716796875	1297.56616075431	1066.87166731451	1215.46911997888	861.562920058586	3019.38573668233	516.630111919162	166.668910451531	2120.7316352329	984.314875134659	244.102908880543	165.203168039979	3029.15443938297	586.342097241616	1106.72101637464	1821.3500436861	602.28590540356	966.732298681129	2836.30310344918	534.870427447684	2057.89792046682	488.479571143051	509.116194380929	426.147362369203	1053.78912930525	2059.3340417516	2684.29619740069	2499.59828778011	586.41053693834	1807.33592696655	651.058202826116	1506.83179338759	151.402087540412
155	M167T1	1.02730131058179	0.0388593905427491	0.216102148815312	0.830608074301256	0.930592654223468	UP	167.019488050088	167.018651821721	167.025886853494	0.630550002	0.616400024333333	1.01730000666667	27	13	13	6356.90234375	8361.6189807166	2917.34732127965	8589.90213747577	2666.80313374111	7408.13332480421	5805.59480236701	10626.2268417883	487.122477732349	7995.60603347542	11400.7426725965	10052.5642232323	9273.17929176283	10873.893921495	10048.8787747329	6347.92487639042	11342.5974049754	7818.64331012953	7581.5577745504	5997.98098213449	9597.3675536944	7088.64080394489	5677.05916083403	10005.0721969746	6759.29897767693	10293.1637501073	5759.42126338478	10803.6942454479	11530.0584925277	6276.24476210519	12610.4553435243	5581.8639343188	12278.3084579855
156	M352T4	1.06094013539363	0.0853432530412288	0.214694430136143	0.83185737069657	0.930689666555959	UP	352.084482555389	352.08380360823	352.085707452362	3.86958327	3.85694994	3.94939991333333	21	13	7	3912.26953125	3837.36780149318	2366.20089078283	4071.21751487132	3318.24219032123	3331.43177413464	4694.46823855261	5135.97901842883	6483.7532355961	4527.50349616689	3438.48892410363	2982.60551674058	2920.99620446328	55.5739008210299	144.765890156838	3404.54861615449	8366.50261166341	1658.16183426714	6578.36995965501	9511.04015901098	3969.3385273622	5626.20236311441	1941.64382923585	3223.91141078612	9027.8024552693	3054.97710146412	6717.82910905864	8674.23574678447	158.404416561203	2983.3025234683	146.767009692837	246.880517752152	1714.71003863786
157	M324T2	1.04439779151417	-0.062671312040566	-0.214014707228166	0.832208200465624	0.930716860989476	DOWN	324.070461299034	324.06947695157	324.072046419752	2.34490010666667	2.33448327333333	2.47399998	29	14	11	2577.60546875	2382.13857963351	1278.5808883942	2280.87286184307	1224.62739011974	2319.18704280272	995.403810962512	601.771919631316	3023.13879674679	2948.99409530794	968.56640505282	1068.76983992845	3186.75318645788	1405.23875871885	2783.36825971298	4476.31045439905	4728.54680864381	2275.51017190624	2568.38056459784	1631.03439574215	2497.88059412423	2022.40635828001	740.735078454792	2337.9806069988	1713.51636829531	3014.34326549737	4670.55639311729	3653.52568376022	852.071224357882	3005.90162460708	895.553058205504	3787.72260671462	1108.99280764775
158	M335T1	1.0207253458317	0.0295947217380403	0.210614544637582	0.835284502842155	0.930954408545144	UP	335.047269053226	335.045974249724	335.049142426115	0.630366658	0.616400024333333	0.665449996333333	27	13	14	2651.0390625	2194.85349519593	392.5945510755	2240.34259293379	706.363139212931	1667.59077488606	2218.05724453121	2807.26275754499	1667.12996093079	2176.05487826831	2324.29341968532	2271.66470341453	1667.68565908669	2860.82960092206	2524.02838044477	1995.40001812113	2361.37993615107	1837.67315481671	2348.89844393943	2056.21789398534	1864.3138355436	1993.91245767357	1931.51510379147	2749.18936355128	1779.81420455108	2204.75826973765	1462.64848053431	2238.10819487397	3509.83981919245	2314.94776794979	3645.03284863166	1061.474596215	2553.02346484181
159	M265T1	1.03033780479543	0.0431174144994327	0.206424581200999	0.838076510050643	0.93116859753503	UP	264.988149813148	264.987132936317	264.989382334884	0.633733339	0.620116643666667	0.673166688333333	13	8	5	359.139892578125	478.775046882387	178.947560035674	493.300030795628	193.117207191612	841.115346094739	303.611868439117	595.955303083973	328.619945647424	770.430025839391	615.190744312339	357.439926393488	406.780137376533	427.25963727279	390.570322359876	304.522195995254	349.5531734344	372.684390185752	639.117639918347	572.768762802109	358.640407286766	805.703447457035	550.347015717324	478.718430986082	331.714472127808	293.244916821528	308.205821488809	269.898171536962	778.550063742093	405.337327647394	728.725750763803	690.738169852449	333.607672908631
160	M375T3_2	1.14371496009424	0.193727544338626	0.201287078918745	0.842304629936843	0.931490439836824	UP	375.128333462426	375.12628203858	375.12991451581	2.88648331	2.87241674333333	2.92331677666667	12	4	8	4671.4453125	957.715848171919	1387.40432531962	1095.35394307356	2149.66793728822	1303.25130561116	191.578853740561	1095.38877150196	5530.12499364129	278.489660624478	511.730781847163	928.068260728938	357.614353674289	174.110573066705	314.83571888116	179.677883667246	583.731516135287	1525.8695871076	433.549614179028	8471.45574838233	722.001975117892	789.997547355863	160.36007174981	499.454820730956	503.1474234747	1265.91419484304	516.270721315254	669.989478691987	49.8985996245771	266.509922920386	50.2979322834435	908.30352067867	461.353245860979
161	M261T1	1.02370695178806	-0.0338027859344936	-0.198165737006422	0.844482356598094	0.931655035770833	DOWN	261.027923773042	261.027143970071	261.02904002227	0.815275008333333	0.805649977666667	0.848616675666667	10	7	3	317.454345703125	510.278100406026	167.668202309632	498.461106974751	147.210096473605	982.070384774771	357.947462934244	497.634444327449	365.906334817549	546.436860490037	345.700864151536	448.940037954616	588.888167225497	370.037936312808	481.221714742941	427.515417001163	557.38722521696	489.766902554867	684.439653179927	546.910505729545	458.954753155255	563.71202536665	611.628125320429	434.072484656795	447.079775765204	498.048213942706	502.15232115192	441.230551373502	265.323319971921	687.141535112857	275.480547684347	823.109610634804	423.611727780585
162	M371T3	1.05745016975377	0.0805896807987171	0.187609601099696	0.852902754026978	0.932284089681208	UP	371.096591945147	371.095876407765	371.097605760495	2.97352497333333	2.96805	2.99323331	12	5	7	1314.654296875	728.878104772716	447.090341600559	770.752275621713	705.376392841122	1285.73696804783	173.152371782564	679.081063806385	635.804664084369	995.305172492358	180.340729430281	472.394863530076	770.21047380997	374.485806855776	322.90332667716	786.534367627442	1319.31018613081	1654.32608401048	554.707388532527	2741.24605017032	595.895846943989	360.860771815172	565.95836861346	618.752057858457	327.084316539107	578.325884118715	1094.56582400473	812.310688119841	376.584787087296	203.989150646129	380.330456047497	1834.2503758975	300.377280841763
163	M443T4	1.03363718522541	0.0477298772103676	0.17570350290793	0.86196692825035	0.932948422943244	UP	443.15526420321	443.15370784274	443.156223465669	4.07518354166667	4.07058343666667	4.09028311333333	20	13	7	3311.509765625	3133.72127711933	1382.63859882833	3239.1308401626	1768.36412555948	3130.78961930125	1485.96160201578	5067.11750831137	4488.70662773755	1856.69495135257	2800.88687964686	3657.75170909179	4901.8853996008	1250.50014177989	1421.41236401221	2540.38301228787	3142.60018647087	2867.90690724436	5259.5009708174	4333.99636761594	4587.6937066745	5729.83864086831	4429.20546417058	1594.58612299214	3485.61843566421	3296.75650078255	2354.34824247215	3478.17725703002	355.381684415134	3075.51217369367	330.866704079054	6142.16868536995	2153.6817764482
164	M275T3	1.06299411533302	0.0881336102242666	0.17108947890655	0.865522382550514	0.933205464337107	UP	275.021381873963	275.020605692999	275.023997672559	2.91632507666667	2.90716663	2.93406662666667	14	8	6	4005.921875	1606.56721290208	1414.05206204029	1707.77149320188	1702.68555927205	4953.96671386305	353.383002567315	781.083406735962	1950.84557336482	1577.14247610488	156.914749546062	564.435619154631	3419.01784705782	466.379826542844	974.036270544205	2340.34874071817	1060.74431693973	3207.20945384303	686.432983646616	6025.96448293697	1733.45593831179	364.983499380675	877.880082468131	679.613512112165	994.570488533054	523.373888959166	3468.25084478725	3138.5147170324	1009.22735919743	474.858677582145	909.015373378642	3549.47006690325	159.621973243267
165	M207T2	1.03654481409976	0.0517824914418775	0.162613992022141	0.872125208873682	0.933677624041211	UP	206.994980688118	206.994165377819	206.996174013605	1.61691670333333	1.50886661333333	1.62684994666667	27	13	14	4004.216796875	3213.30818037905	2085.02054229876	3330.73793047623	1718.56227670425	7563.34662887889	1632.05732770793	2460.21138890964	2876.68973684803	3192.96819413223	465.927430823709	3234.68521107275	2347.19605703789	1063.00580930896	2612.54743283594	3467.44890019671	3297.20223723368	7795.89926723807	2977.12890308231	6116.6509968036	3817.77448284401	3553.69579893619	4601.97846117876	1882.58920650989	6173.4995402611	2464.39680044603	3091.25543026221	2087.88528934088	2197.37871331508	1361.95414731628	2380.71000847535	5698.37985956392	1202.18229141397
166	M128T1	1.02123041681064	-0.0303084134103185	-0.156504722151885	0.877456168744298	0.934053991475643	DOWN	128.034165969366	128.033597240889	128.03500974506	0.720849997666667	0.709016685666667	0.768083327	26	13	13	2625.185546875	1711.82473164882	787.74097440432	1676.23751062462	321.458165961914	3398.05030585932	1352.43659928136	1381.20661759478	1398.49257230453	1702.28640756561	1157.1671251624	1391.55334182155	2279.41680327192	1147.82998417862	1635.85547711907	2132.03483940991	139.035806537431	2710.48057404465	2139.69978893235	1676.70461070523	1497.2052715822	1374.69457261031	1051.75736107279	1856.42754362051	1410.02276384777	1631.90422815482	1994.07367769365	1674.68167106929	1692.3694117671	1815.92389019612	1748.25154451493	2446.20861401903	1597.09998789097
167	M263T3	1.02335853024562	-0.0333116770367203	-0.154986986610575	0.878255330747802	0.934110044698634	DOWN	263.102484686352	263.101328201925	263.103121795779	3.1150833	3.10813329	3.12643322	28	14	14	19597.046875	38828.1630934031	18134.5128395992	37941.8961642738	11354.7266068202	59742.3768397777	34250.9810903638	17217.751269388	55657.0439189677	28376.3148026769	16121.3318101976	16557.3428680151	45345.829396462	18014.6624432782	50823.7270182909	50534.7878697565	71394.8529750809	47739.9189129897	31817.3620923985	32510.5545922044	46163.1821852874	25317.8018833133	26196.4434656201	23859.0351539303	35260.3317308543	34866.7309966822	57907.6987766014	47843.8985307397	31584.9853149307	60126.2760813749	32456.9203332612	36723.5500826815	40369.1371723513
168	M193T2	1.02462810082817	0.0351003639259158	0.145870332125426	0.885401416667268	0.934607067479328	UP	193.060768623924	193.060265308455	193.06127339712	2.20518337	2.19248326	2.21726664666667	15	7	8	527.00341796875	461.595387933696	149.341466556111	472.963605689545	250.456452061207	353.408669798059	386.953781305073	488.446379070596	487.544701006497	523.368592366047	210.351362360743	369.924455519797	673.707272445331	190.709806181032	564.963724771786	611.855188478364	437.149689885627	667.737871384714	496.213936498078	485.557664866854	454.893021569848	555.320759224788	729.1948670337	332.676878352805	353.16027954258	388.96079119239	509.888562454274	661.341791101885	134.58249179876	512.064158254516	145.188637807635	1101.21083138061	257.449745072983
169	M205T2_2	1.02446830769857	0.0348753547412366	0.141949601398809	0.888214671731338	0.934800683371356	UP	205.075592928164	205.074670291819	205.07792098565	2.3550001	2.33773324	2.40466660666667	26	12	14	886.56640625	1115.11028611274	514.619133278276	1142.39514771119	502.414523968105	126.047850786126	1556.99899480635	1205.6825041932	741.434059955108	1153.26236718597	2100.46404514529	1228.14336003993	830.470977793698	1907.25025945601	1176.50333140235	907.680810177446	528.353400975433	945.276394774761	1203.97564888668	837.201170859325	793.607277572657	1269.32220835285	390.986912052665	1294.38335052664	1070.67049340191	1209.17718346879	800.687528977111	700.672283571164	1999.94456131084	1065.07209352082	1941.03852086861	716.366642039094	1904.40184143415
170	M229T4_2	1.08124539401879	-0.112693987047255	-0.139998440190839	0.889774699028966	0.934907555352143	DOWN	229.052352103142	229.051551636825	229.053791735896	3.953050025	3.94213323	3.99220002	16	9	7	7968.7890625	2811.24821325915	3616.089801646	2600.00942321729	4335.58968699699	745.311868612386	4612.27486583102	1894.50352535102	5305.28902415329	683.65827950451	73.4148476909884	1979.94050434026	2156.45594866937	1427.26895189506	761.319815799507	107.81559059349	13358.5189056675	6075.91094019563	175.791917324006	14794.7475924647	9713.84763891121	96.8202582037766	315.463512406874	518.200534086535	2027.84054227307	3565.00782323109	877.094501117763	1069.2084477668	19.9566688895363	2487.06496795584	19.2725266754251	626.725864010005	268.88104704941
